fileName,title,description,ms.service,realPath,fileLocation,URL
sql-data-warehouse-authentication, 对 Azure SQL 数据仓库进行身份验证 | Azure, 对 Azure SQL 数据仓库进行的 Azure Active Directory (AAD) 和 SQL Server 身份验证。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-authentication.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-authentication.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-authentication
sql-data-warehouse-backups, Azure SQL 数据仓库备份 - 快照、异地冗余 | Azure, 了解 SQL 数据仓库的内置数据库备份，该功能可以将 Azure SQL 数据仓库还原到某个还原点或另一地理区域。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-backups.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-backups.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-backups
sql-data-warehouse-best-practices, Azure SQL 数据仓库最佳实践 | Azure, 开发 Azure SQL 数据仓库解决方案时应了解的建议和最佳实践。 这些内容可帮助你取得成功。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-best-practices.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-best-practices.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-best-practices
sql-data-warehouse-connect-overview, 连接到 Azure SQL 数据仓库 | Azure, 如何查找连接到 Azure SQL 数据仓库所需的服务器名称和连接字符串, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-connect-overview.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-connect-overview.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-connect-overview
sql-data-warehouse-connection-strings, SQL 数据仓库的驱动程序 | Azure, SQL 数据仓库的连接字符串和驱动程序, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-connection-strings.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-connection-strings.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-connection-strings
sql-data-warehouse-develop-best-practices-transactions, 优化 SQL 数据仓库的事务 | Azure, 在 Azure SQL 数据仓库中编写有效事务更新的最佳做法指南, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-develop-best-practices-transactions.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-develop-best-practices-transactions.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-develop-best-practices-transactions
sql-data-warehouse-develop-concurrency, SQL 数据仓库中的并发性和工作负荷管理 | Azure, 在开发解决方案之前，了解 SQL 数据仓库中的并发性和工作负荷管理。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-develop-concurrency.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-develop-concurrency.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-develop-concurrency
sql-data-warehouse-develop-ctas, SQL 数据仓库中的 Create Table As Select (CTAS) | Azure, 有关在开发解决方案时使用 Azure SQL 数据仓库中的 create table as select (CTAS) 语句编写代码的技巧。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-develop-ctas.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-develop-ctas.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-develop-ctas
sql-data-warehouse-develop-dynamic-sql, SQL 数据仓库中的动态 SQL | Azure, 有关在开发解决方案时使用 Azure SQL 数据仓库中的动态 SQL 的技巧。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-develop-dynamic-sql.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-develop-dynamic-sql.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-develop-dynamic-sql
sql-data-warehouse-develop-group-by-options, SQL 数据仓库中的 Group By 选项 | Azure, 有关在开发解决方案时实现 Azure SQL 数据仓库中的 Group By 选项的技巧。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-develop-group-by-options.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-develop-group-by-options.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-develop-group-by-options
sql-data-warehouse-develop-label, 在 SQL 数据仓库中使用标签检测查询 | Azure, 有关在开发解决方案时于 Azure SQL 数据仓库中使用标签检测查询的技巧。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-develop-label.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-develop-label.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-develop-label
sql-data-warehouse-develop-loops, 在 Azure SQL 数据仓库中利用 T-SQL 循环 | Azure, 有关在开发解决方案时使用 Azure SQL 数据仓库中的 Transact-SQL 循环和替换游标的技巧。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-develop-loops.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-develop-loops.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-develop-loops
sql-data-warehouse-develop-stored-procedures, SQL 数据仓库中的存储过程 | Azure, 有关在开发解决方案时实现 Azure SQL 数据仓库中的存储过程的技巧。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-develop-stored-procedures.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-develop-stored-procedures.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-develop-stored-procedures
sql-data-warehouse-develop-transactions, SQL 数据仓库中的事务 | Azure, 有关在开发解决方案时实现 Azure SQL 数据仓库中的事务的技巧。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-develop-transactions.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-develop-transactions.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-develop-transactions
sql-data-warehouse-develop-user-defined-schemas, SQL 数据仓库中用户定义的架构 | Azure, 有关在开发解决方案时使用 Azure SQL 数据仓库中的 Transact-SQL 架构的技巧。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-develop-user-defined-schemas.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-develop-user-defined-schemas.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-develop-user-defined-schemas
sql-data-warehouse-develop-variable-assignment, 在 SQL 数据仓库中分配变量 | Azure, 有关在开发解决方案时于 Azure SQL 数据仓库中分配 Transact-SQL 变量的技巧。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-develop-variable-assignment.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-develop-variable-assignment.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-develop-variable-assignment
sql-data-warehouse-develop-views, 在 Azure SQL 数据仓库中使用 T-SQL 视图 | Azure, 有关在开发解决方案时使用 Azure SQL 数据仓库中的 Transact-SQL 视图的技巧。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-develop-views.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-develop-views.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-develop-views
sql-data-warehouse-distributed-data, 分布式数据在 Azure SQL 数据仓库中的工作原理 | Azure, 了解如何分布数据以便进行大规模并行处理 (MPP)，以及在 Azure SQL 数据仓库和并行数据仓库中分布表的选项。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-distributed-data.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-distributed-data.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-distributed-data
sql-data-warehouse-encryption-tde-tsql, SQL 数据仓库中的透明数据加密 (TDE) | Azure, SQL 数据仓库 (T-SQL) 中的透明数据加密 (TDE), sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-encryption-tde-tsql.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-encryption-tde-tsql.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-encryption-tde-tsql
sql-data-warehouse-encryption-tde, SQL 数据仓库（门户）中的透明数据加密 | Azure, SQL 数据仓库中的透明数据加密 (TDE), sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-encryption-tde.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-encryption-tde.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-encryption-tde
sql-data-warehouse-get-started-connect-sqlcmd, 查询 Azure SQL 数据仓库 (sqlcmd)| Azure, 使用 sqlcmd 命令行实用工具查询 Azure SQL 数据仓库。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-get-started-connect-sqlcmd.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-get-started-connect-sqlcmd.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-get-started-connect-sqlcmd
sql-data-warehouse-get-started-create-database-tsql, 使用 TSQL 创建 SQL 数据仓库 | Azure, 了解如何使用 TSQL 创建 Azure SQL 数据仓库, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-get-started-create-database-tsql.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-get-started-create-database-tsql.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-get-started-create-database-tsql
sql-data-warehouse-get-started-load-with-polybase, SQL 数据仓库中的 PolyBase 教程 | Azure, 了解什么是 PolyBase，以及如何将其用于数据仓库方案。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-get-started-load-with-polybase.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-get-started-load-with-polybase.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-get-started-load-with-polybase
sql-data-warehouse-get-started-provision-powershell, 使用 PowerShell 创建 SQL 数据仓库 | Azure, 使用 PowerShell 创建 SQL 数据仓库, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-get-started-provision-powershell.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-get-started-provision-powershell.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-get-started-provision-powershell
sql-data-warehouse-get-started-provision, 在 Azure 门户中创建 SQL 数据仓库 | Azure, 了解如何在 Azure 门户中创建 Azure SQL 数据仓库, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-get-started-provision.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-get-started-provision.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-get-started-provision
sql-data-warehouse-index-all-articles, 有关 SQL 数据仓库服务的所有主题 | Azure, 位于 /azure/ 的有关 Azure SQL 数据仓库的所有主题的表格，包括标题和说明。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-index-all-articles.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-index-all-articles.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-index-all-articles
sql-data-warehouse-install-visual-studio, 安装适用于 SQL 数据仓库的 Visual Studio 和 SSDT | Azure, 安装适用于 Azure SQL 数据仓库的 Visual Studio 和 SQL Server 开发工具 (SSDT), sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-install-visual-studio.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-install-visual-studio.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-install-visual-studio
sql-data-warehouse-integrate-azure-stream-analytics, 将 Azure 流分析与 SQL 数据仓库配合使用 | Azure, 有关在开发解决方案时将 Azure 流分析与 Azure SQL 数据仓库配合使用的技巧。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-integrate-azure-stream-analytics.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-integrate-azure-stream-analytics.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-integrate-azure-stream-analytics
sql-data-warehouse-load-from-azure-blob-storage-with-polybase, 从 Azure blob 加载到 Azure 数据仓库 | Azure, 了解如何使用 PolyBase 将数据从 Azure Blob 存储加载到 SQL 数据仓库。将公共数据中的一些表加载到 Contoso 零售数据仓库架构。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-load-from-azure-blob-storage-with-polybase.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-load-from-azure-blob-storage-with-polybase.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-load-from-azure-blob-storage-with-polybase
sql-data-warehouse-load-from-sql-server-with-azcopy, 将数据从 SQL Server 载入 Azure SQL 数据仓库 (PolyBase) | Azure, 使用 bcp 将数据从 SQL Server 导出到平面文件，使用 AZCopy 将数据导入 Azure Blob 存储，使用 PolyBase 将数据引入 Azure SQL 数据仓库。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-load-from-sql-server-with-azcopy.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-load-from-sql-server-with-azcopy.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-load-from-sql-server-with-azcopy
sql-data-warehouse-load-from-sql-server-with-bcp, 将数据从 SQL Server 载入 Azure SQL 数据仓库 (bcp) | Azure, 对于少量的数据，可以使用 bcp 将数据从 SQL Server 导出到平面文件，然后将数据直接导入 Azure SQL 数据仓库。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-load-from-sql-server-with-bcp.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-load-from-sql-server-with-bcp.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-load-from-sql-server-with-bcp
sql-data-warehouse-load-from-sql-server-with-integration-services, 将数据从 SQL Server 载入 Azure SQL 数据仓库 (SSIS)| Azure, 演示如何创建 SQL Server Integration Services (SSIS) 包，以便将数据从各种数据源移动到 SQL 数据仓库。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-load-from-sql-server-with-integration-services.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-load-from-sql-server-with-integration-services.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-load-from-sql-server-with-integration-services
sql-data-warehouse-load-from-sql-server-with-polybase, 将数据从 SQL Server 载入 Azure SQL 数据仓库 (PolyBase) | Azure, 使用 bcp 将数据从 SQL Server 导出到平面文件，使用 AZCopy 将数据导入 Azure Blob 存储，使用 PolyBase 将数据引入 Azure SQL 数据仓库。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-load-from-sql-server-with-polybase.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-load-from-sql-server-with-polybase.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-load-from-sql-server-with-polybase
sql-data-warehouse-load-polybase-guide, 在 SQL 数据仓库中使用 PolyBase 的指南 | Azure, 有关在 SQL 数据仓库方案中使用 PolyBase 的指导原则和建议。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-load-polybase-guide.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-load-polybase-guide.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-load-polybase-guide
sql-data-warehouse-load-sample-databases, 将示例数据载入 SQL 数据仓库 | Azure, 将示例数据载入 SQL 数据仓库, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-load-sample-databases.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-load-sample-databases.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-load-sample-databases
sql-data-warehouse-load-with-bcp, 使用 bcp 将数据载入 SQL 数据仓库 | Azure, 了解什么是 bcp，以及如何将它用于数据仓库方案。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-load-with-bcp.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-load-with-bcp.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-load-with-bcp
sql-data-warehouse-load-with-redgate, 使用 Redgate 将数据加载到 Azure 数据仓库 | Azure, 了解如何将 Redgate 的 Data Platform Studio 用于数据仓库方案。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-load-with-redgate.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-load-with-redgate.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-load-with-redgate
sql-data-warehouse-manage-compute-overview, 管理 Azure SQL 数据仓库中的计算能力（概述）| Azure, Azure SQL 数据仓库中的性能横向扩展功能。 通过调整 DWU 数目进行横向扩展，或者通过暂停和恢复计算资源来节省成本。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-manage-compute-overview.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-manage-compute-overview.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-manage-compute-overview
sql-data-warehouse-manage-compute-portal, 管理 Azure SQL 数据仓库中的计算能力（Azure 预览门户）| Azure, 用于管理计算能力的 Azure 预览门户任务。通过调整 DWU 缩放计算资源。或者，暂停和恢复计算资源来节省成本。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-manage-compute-portal.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-manage-compute-portal.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-manage-compute-portal
sql-data-warehouse-manage-compute-powershell, 管理 Azure SQL 数据仓库中的计算能力 (PowerShell) | Azure, 用于管理计算能力的 PowerShell 任务。 通过调整 DWU 缩放计算资源。 或者，暂停和恢复计算资源来节省成本。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-manage-compute-powershell.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-manage-compute-powershell.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-manage-compute-powershell
sql-data-warehouse-manage-compute-rest-api, 在 Azure SQL 数据仓库中使用 REST 进行暂停、恢复和缩放 | Azure, 用于管理计算能力的 PowerShell 任务。 通过调整 DWU 缩放计算资源。 或者，暂停和恢复计算资源来节省成本。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-manage-compute-rest-api.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-manage-compute-rest-api.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-manage-compute-rest-api
sql-data-warehouse-manage-compute-tsql, 在 Azure SQL 数据仓库中使用 T-SQL 进行暂停、恢复和缩放 | Azure, 可通过调整 DWU 来提高性能的 Transact-SQL (T-SQL) 任务。 通过在非高峰期缩减性能来节省成本。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-manage-compute-tsql.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-manage-compute-tsql.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-manage-compute-tsql
sql-data-warehouse-manage-monitor, 使用 DMV 监视工作负荷 | Azure, 了解如何使用 DMV 监视工作负荷。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-manage-monitor.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-manage-monitor.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-manage-monitor
sql-data-warehouse-memory-optimizations-for-columnstore-compression, 提高 Azure SQL 中的列存储索引性能 | Azure, 减少内存需求或增加可用内存，使列存储索引压缩到每个行组中的行数最大化。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-memory-optimizations-for-columnstore-compression.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-memory-optimizations-for-columnstore-compression.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-memory-optimizations-for-columnstore-compression
sql-data-warehouse-migrate-code, 将 SQL 代码迁移到 SQL 数据仓库 | Azure, 有关在开发解决方案时将 SQL 代码迁移到 Azure SQL 数据仓库的技巧。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-migrate-code.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-migrate-code.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-migrate-code
sql-data-warehouse-migrate-data, 将数据迁移到 SQL 数据仓库 | Azure, 有关在开发解决方案时将数据迁移到 Azure SQL 数据仓库的技巧。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-migrate-data.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-migrate-data.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-migrate-data
sql-data-warehouse-migrate-migration-utility, 迁移：数据仓库迁移实用程序 | Azure, 迁移到 SQL 数据仓库。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-migrate-migration-utility.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-migrate-migration-utility.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-migrate-migration-utility
sql-data-warehouse-migrate-schema, 将架构迁移到 SQL 数据仓库 | Azure, 有关在开发解决方案时将架构迁移到 Azure SQL 数据仓库的技巧。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-migrate-schema.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-migrate-schema.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-migrate-schema
sql-data-warehouse-migrate-to-premium-storage, 将现有 Azure 数据仓库迁移到高级存储 | Azure, 将现有数据仓库迁移到高级存储的说明, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-migrate-to-premium-storage.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-migrate-to-premium-storage.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-migrate-to-premium-storage
sql-data-warehouse-overview-develop, 用于在 Azure 中开发数据仓库的资源 | Azure, SQL 数据仓库的开发概念、设计决策、建议和编程技术。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-overview-develop.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-overview-develop.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-overview-develop
sql-data-warehouse-overview-faq, Azure SQL 数据仓库常见问题解答 | Azure, 本文列出客户和开发人员提出的 Azure SQL 数据仓库常见问题, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-overview-faq.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-overview-faq.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-overview-faq
sql-data-warehouse-overview-integrate, 使用 SQL 数据仓库构建集成解决方案 | Azure, 用于集成 SQL 数据仓库的工具以及提供相应解决方案的合作伙伴。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-overview-integrate.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-overview-integrate.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-overview-integrate
sql-data-warehouse-overview-load, 将数据加载到 Azure SQL 数据仓库 |Microsoft 文档, 了解将数据加载到 SQL 数据仓库的常见方案。 这些常见方案包括使用 PolyBase、Azure Blob 存储、平面文件以及磁盘寄送。 也可使用第三方工具。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-overview-load.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-overview-load.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-overview-load
sql-data-warehouse-overview-manage-security, 保护 SQL 数据仓库中的数据库 | Azure, 有关在开发解决方案时保护 Azure SQL 数据仓库中的数据库的技巧。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-overview-manage-security.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-overview-manage-security.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-overview-manage-security
sql-data-warehouse-overview-manage-user-queries, 在 Azure SQL 数据仓库中监视用户查询 | Azure, 在 Azure SQL 数据仓库中监视用户查询时的注意事项、最佳实践和任务的概述, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-overview-manage-user-queries.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-overview-manage-user-queries.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-overview-manage-user-queries
sql-data-warehouse-overview-manage, 在 Azure SQL 数据仓库中管理数据库 | Azure, 管理 SQL 数据仓库数据库的概述。 包括管理工具、DWU 和向外扩展性能，对查询性能进行故障排除，建立良好的安全策略，以及从数据损坏或区域中断还原数据库。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-overview-manage.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-overview-manage.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-overview-manage
